signal_id,holding_days,entry_date,exit_date,entry_price,exit_price,size,pnl,return_pct,exit_reason
S4_bb_upper_break,10,2001-04-19,2001-05-03,1253.68994140625,1248.5799560546875,79.68485396639865,-606.5814478733726,-0.6065814478733778,time_stop
S4_bb_upper_break,10,2001-05-17,2001-06-01,1288.489990234375,1260.6700439453125,77.53269381776741,-2354.598622079148,-2.3545986220791515,time_stop
S4_bb_upper_break,10,2001-11-07,2001-11-21,1115.800048828125,1137.030029296875,89.532259839046,1699.067159778087,1.6990671597780782,time_stop
S4_bb_upper_break,10,2001-12-06,2001-12-20,1167.0999755859375,1139.9300537109375,85.59686572690184,-2523.1346941904376,-2.523134694190443,time_stop
S4_bb_upper_break,10,2002-03-04,2002-03-18,1153.8399658203125,1165.550048828125,86.5805509077481,813.0513727536749,0.8130513727536703,time_stop
S4_bb_upper_break,10,2002-10-16,2002-10-30,860.02001953125,890.7100219726562,116.16020282242965,3361.5917515062156,3.36159175150621,time_stop
S4_bb_upper_break,10,2002-11-22,2002-12-09,930.5499877929688,892.0,107.35597357540985,-4334.233099163691,-4.334233099163686,time_stop
S4_bb_upper_break,10,2003-01-07,2003-01-22,922.9299926757812,878.3599853515625,108.2423376560416,-5019.337620138406,-5.019337620138408,time_stop
S4_bb_upper_break,10,2003-03-18,2003-04-01,866.4500122070312,858.47998046875,115.29816895683717,-1117.8113356859317,-1.1178113356859365,time_stop
S4_bb_upper_break,10,2003-04-23,2003-05-07,919.02001953125,929.6199951171875,108.70285497268534,951.2951614231574,0.9512951614231602,time_stop
S4_bb_upper_break,10,2003-06-02,2003-06-16,967.0,1010.739990234375,103.30930703216123,4314.42913282589,4.314429132825892,time_stop
S4_bb_upper_break,10,2003-09-03,2003-09-17,1026.27001953125,1025.969970703125,97.34290001546512,-228.97861525304438,-0.2289786152530393,time_stop
S4_bb_upper_break,10,2003-11-04,2003-11-18,1053.25,1034.1500244140625,94.84937089969134,-2009.6092476572949,-2.0096092476572958,time_stop
S4_bb_upper_break,10,2003-12-02,2003-12-16,1066.6199951171875,1075.1300048828125,93.66044172941281,596.4540226961055,0.5964540226961024,time_stop
S4_bb_upper_break,10,2003-12-19,2004-01-06,1088.6600341796875,1123.6700439453125,91.76427604911142,3009.655332614086,3.0096553326140807,time_stop
S4_bb_upper_break,10,2004-02-12,2004-02-27,1152.1099853515625,1144.93994140625,86.71055816742681,-820.8969938706251,-0.8208969938706234,time_stop
S4_bb_upper_break,10,2004-04-06,2004-04-21,1148.1600341796875,1124.0899658203125,87.00886368290496,-2292.015187222523,-2.292015187222518,time_stop
S4_bb_upper_break,10,2004-06-08,2004-06-23,1142.1800537109375,1144.06005859375,87.4644059625494,-35.53112302858123,-0.03553112302857597,time_stop
S4_bb_upper_break,10,2004-10-07,2004-10-21,1130.6500244140625,1106.489990234375,88.35634169987412,-2332.357743025831,-2.3323577430258258,time_stop
S4_bb_upper_break,10,2004-11-05,2004-11-19,1166.1700439453125,1170.3399658203125,85.6651226969647,157.0594523893791,0.15705945238937424,time_stop
S4_bb_upper_break,10,2004-12-14,2004-12-29,1203.3800048828125,1213.449951171875,83.0162537974265,635.3330478422057,0.6353330478422015,time_stop
S4_bb_upper_break,10,2005-02-07,2005-02-22,1201.719970703125,1184.1600341796875,83.13093094529209,-1658.1142964632493,-1.6581142964632534,time_stop
S4_bb_upper_break,10,2005-03-07,2005-03-21,1225.31005859375,1183.780029296875,81.53046586000619,-3582.376872918359,-3.582376872918358,time_stop
S4_bb_upper_break,10,2005-05-19,2005-06-03,1191.0799560546875,1196.02001953125,83.87354634948879,214.12610252771424,0.21412610252771191,time_stop
S4_bb_upper_break,10,2005-06-17,2005-07-01,1216.9599609375,1194.43994140625,82.08988225310276,-2046.6172857064203,-2.04661728570642,time_stop
S4_bb_upper_break,10,2005-09-12,2005-09-26,1240.56005859375,1215.6300048828125,80.52822530280615,-2205.3656088635803,-2.2053656088635853,time_stop
S4_bb_upper_break,10,2005-11-03,2005-11-17,1219.93994140625,1242.800048828125,81.88935906544955,1670.3273455995368,1.6703273455995316,time_stop
S4_bb_upper_break,10,2006-01-09,2006-01-24,1290.1500244140625,1266.8599853515625,77.43293261221366,-2001.4128090373113,-2.0014128090373062,time_stop
S4_bb_upper_break,10,2006-03-16,2006-03-30,1305.3299560546875,1300.25,76.53245023353662,-588.1929022601655,-0.5881929022601651,time_stop
S4_bb_upper_break,10,2006-05-08,2006-05-22,1324.6600341796875,1262.0699462890625,75.41565180681572,-4915.352202442638,-4.9153522024426355,time_stop
S4_bb_upper_break,10,2006-07-05,2006-07-19,1270.9100341796875,1259.81005859375,78.60517047894797,-1071.4431575717147,-1.0714431575717165,time_stop
S4_bb_upper_break,10,2006-08-17,2006-08-31,1297.47998046875,1303.8199462890625,76.99548463476738,287.86039236174133,0.28786039236174954,time_stop
S4_bb_upper_break,10,2006-09-14,2006-09-28,1316.280029296875,1338.8800048828125,75.89578028731785,1513.727338987304,1.513727338987314,time_stop
S4_bb_upper_break,10,2006-11-15,2006-11-30,1396.5699462890625,1400.6300048828125,71.53247151390622,90.3353998763221,0.09033539987632899,time_stop
S4_bb_upper_break,10,2006-12-15,2007-01-03,1427.0899658203125,1416.5999755859375,70.00266436788787,-933.3931381339703,-0.9333931381339755,time_stop
S4_bb_upper_break,10,2007-01-25,2007-02-08,1423.9000244140625,1448.31005859375,70.15949026421922,1511.0827600234843,1.5110827600234744,time_stop
S4_bb_upper_break,10,2007-04-17,2007-05-01,1471.47998046875,1486.300048828125,67.89089979211002,805.3414283224687,0.8053414283224702,time_stop
S4_bb_upper_break,10,2007-07-13,2007-07-27,1552.5,1458.949951171875,64.34789043484696,-6213.528743674792,-6.2135287436747895,time_stop
S4_bb_upper_break,10,2007-09-19,2007-10-03,1529.030029296875,1539.5899658203125,65.33560360880486,489.4496872024259,0.48944968720243676,time_stop
S4_bb_upper_break,10,2007-12-07,2007-12-21,1504.6600341796875,1484.4599609375,66.3938016766449,-1539.6186968389973,-1.5396186968389958,time_stop
S4_bb_upper_break,10,2008-04-02,2008-04-16,1367.530029296875,1364.7099609375,73.05148534944,-405.60437205704403,-0.4056043720570446,time_stop
S4_bb_upper_break,10,2008-05-16,2008-06-02,1425.3499755859375,1385.6700439453125,70.08811983809987,-2978.1109119919256,-2.978110911991927,time_stop
S4_bb_upper_break,10,2009-01-05,2009-01-20,927.4500122070312,805.219970703125,107.71480789823913,-13352.619654347254,-13.352619654347253,time_stop
S4_bb_upper_break,10,2009-03-24,2009-04-07,806.1199951171875,815.5499877929688,123.92708344317549,967.6626579106795,0.967662657910684,time_stop
S4_bb_upper_break,10,2009-05-05,2009-05-19,903.7999877929688,908.1300048828125,110.533415854597,278.33276826937254,0.2783327682693626,time_stop
S4_bb_upper_break,10,2009-06-02,2009-06-16,944.739990234375,911.969970703125,105.74348596730438,-3661.5510841507685,-3.6615510841507715,time_stop
S4_bb_upper_break,10,2009-07-24,2009-08-07,979.260009765625,1010.47998046875,102.0159088534718,2981.9485521722113,2.98194855217222,time_stop
S4_bb_upper_break,10,2009-08-24,2009-09-08,1025.5699462890625,1025.3900146484375,97.40934810110214,-217.30969659240094,-0.21730969659240484,time_stop
S4_bb_upper_break,10,2009-09-17,2009-10-01,1065.489990234375,1029.8499755859375,93.75977326462257,-3538.058292692924,-3.538058292692925,time_stop
S4_bb_upper_break,10,2009-10-15,2009-10-29,1096.56005859375,1066.1099853515625,91.10317224960185,-2971.1243691286077,-2.9711243691286082,time_stop
S4_bb_upper_break,10,2009-12-28,2010-01-12,1127.780029296875,1136.219970703125,88.5811925242049,547.0722547252492,0.547072254725256,time_stop
S4_bb_upper_break,10,2010-04-15,2010-04-29,1211.6700439453125,1206.780029296875,82.4482707972343,-602.5702784850614,-0.6025702784850595,time_stop
S4_bb_upper_break,10,2010-10-14,2010-10-28,1173.81005859375,1183.780029296875,85.10755140382969,647.8710745165905,0.6478710745165817,time_stop
S4_bb_upper_break,10,2010-11-05,2010-11-19,1225.8499755859375,1199.72998046875,81.4945563402644,-2326.3089760715616,-2.326308976071567,time_stop
S4_bb_upper_break,10,2011-01-18,2011-02-01,1295.02001953125,1307.5899658203125,77.14174174408524,768.897683017312,0.7688976830173111,time_stop
S4_bb_upper_break,10,2011-02-02,2011-02-16,1304.030029296875,1336.3199462890625,76.60874186614049,2271.4160260176845,2.271416026017681,time_stop
S4_bb_upper_break,10,2011-04-27,2011-05-11,1355.6600341796875,1342.0799560546875,73.69111531015197,-1199.5305717273998,-1.199530571727403,time_stop
S4_bb_upper_break,10,2011-07-01,2011-07-18,1339.6700439453125,1305.43994140625,74.57067533278216,-2749.809500985427,-2.749809500985423,time_stop
S4_bb_upper_break,10,2012-02-06,2012-02-21,1344.3299560546875,1362.2099609375,74.3121876070401,1127.5733751889097,1.1275733751889172,time_stop
S4_bb_upper_break,10,2012-03-14,2012-03-28,1394.280029296875,1405.5400390625,71.64995395543232,606.1722022633198,0.6061722022633109,time_stop
S4_bb_upper_break,10,2012-06-20,2012-07-05,1355.68994140625,1367.5799560546875,73.68948964574751,675.4927424123082,0.6754927424122981,time_stop
S4_bb_upper_break,10,2012-07-30,2012-08-13,1385.300048828125,1404.1099853515625,72.11441303608484,1155.3108643018836,1.1553108643018728,time_stop
S4_bb_upper_break,10,2012-09-07,2012-09-21,1437.9200439453125,1460.1500244140625,69.47542064021701,1343.0926068461386,1.3430926068461302,time_stop
S4_bb_upper_break,10,2012-12-19,2013-01-04,1435.81005859375,1466.469970703125,69.57751779364416,1931.3071399610628,1.9313071399610582,time_stop
S4_bb_upper_break,10,2013-02-20,2013-03-06,1511.949951171875,1541.4599609375,66.07368175293753,1748.0849589860052,1.748084958985996,time_stop
S4_bb_upper_break,10,2013-03-11,2013-03-25,1556.219970703125,1551.68994140625,64.19407396176997,-490.31043449702867,-0.49031043449703215,time_stop
S4_bb_upper_break,10,2013-04-11,2013-04-25,1593.3699951171875,1585.1600341796875,62.6973648344323,-714.0283730588801,-0.7140283730588837,time_stop
S4_bb_upper_break,10,2013-05-06,2013-05-20,1617.5,1666.2900390625,61.762040123709376,2810.55877806507,2.8105587780650643,time_stop
S4_bb_upper_break,10,2013-07-12,2013-07-26,1680.18994140625,1691.6500244140625,59.45762287833222,480.9077045390803,0.4809077045390797,time_stop
S4_bb_upper_break,10,2013-09-12,2013-09-26,1683.4200439453125,1698.6700439453125,59.34353714000643,704.2837526435237,0.7042837526435308,time_stop
S4_bb_upper_break,10,2013-10-18,2013-11-01,1744.5,1761.6400146484375,57.26574944115787,780.7540486907315,0.780754048690735,time_stop
S4_bb_upper_break,10,2013-11-15,2013-12-02,1798.1800537109375,1800.9000244140625,55.55622736106667,-48.84000031272541,-0.048840000312722065,time_stop
S4_bb_upper_break,10,2013-12-24,2014-01-09,1833.3199462890625,1838.1300048828125,54.49136147911004,62.04433512598096,0.06204433512597696,time_stop
S4_bb_upper_break,10,2014-05-28,2014-06-11,1909.780029296875,1943.8900146484375,52.30974162866296,1582.7000363768352,1.5827000363768384,time_stop
S4_bb_upper_break,10,2014-07-07,2014-07-21,1977.6500244140625,1973.6300048828125,50.51454942322177,-402.6666056185393,-0.4026666056185402,time_stop
S4_bb_upper_break,10,2014-09-19,2014-10-03,2010.4000244140625,1967.9000244140625,49.69165274916673,-2309.5835463979415,-2.309583546397942,time_stop
S4_bb_upper_break,10,2016-04-14,2016-04-28,2082.780029296875,2075.81005859375,47.96478672489727,-533.7790448961072,-0.5337790448961099,time_stop
S4_bb_upper_break,10,2016-05-26,2016-06-10,2090.10009765625,2096.070068359375,47.796801699652406,85.25996054395755,0.08525996054395968,time_stop
S4_bb_upper_break,10,2016-12-08,2016-12-22,2246.18994140625,2260.9599609375,44.475357163052934,456.4447922634506,0.45644479226345513,time_stop
S4_bb_upper_break,10,2017-01-26,2017-02-09,2296.679931640625,2307.8701171875,43.497615198273024,286.45943873013294,0.2864594387301356,time_stop
S4_bb_upper_break,10,2017-02-13,2017-02-28,2328.25,2363.639892578125,42.90780624937181,1317.183951474154,1.3171839514741546,time_stop
S4_bb_upper_break,10,2017-04-26,2017-05-10,2387.449951171875,2399.6298828125,41.84385094693363,309.34538906985165,0.3093453890698594,time_stop
S4_bb_upper_break,10,2017-06-05,2017-06-19,2436.10009765625,2453.4599609375,41.00820815869303,511.38479035672395,0.5113847903567281,time_stop
S4_bb_upper_break,10,2017-07-17,2017-07-31,2459.139892578125,2470.300048828125,40.62400036761071,253.11662161081333,0.25311662161080495,time_stop
S4_bb_upper_break,10,2017-09-12,2017-09-26,2496.47998046875,2496.840087890625,40.01638334041126,-185.40441335934614,-0.18540441335934688,time_stop
S4_bb_upper_break,10,2017-10-06,2017-10-20,2549.330078125,2575.2099609375,39.186804705013,813.3355638483124,0.8133355638483053,time_stop
S4_bb_upper_break,10,2017-10-30,2017-11-13,2572.830078125,2584.840087890625,38.82887593295864,266.0686441637337,0.26606864416374165,time_stop
S4_bb_upper_break,10,2017-11-29,2017-12-13,2626.070068359375,2662.85009765625,38.04167341296876,1197.974488968316,1.197974488968323,time_stop
S4_bb_upper_break,10,2018-01-05,2018-01-22,2743.14990234375,2832.969970703125,36.4180243357263,3067.9981661127827,3.067998166112784,time_stop
S4_bb_upper_break,10,2018-05-11,2018-05-25,2727.719970703125,2721.330078125,36.62403068242692,-433.58979801700974,-0.4335897980170089,time_stop
S4_bb_upper_break,10,2018-06-07,2018-06-21,2770.3701171875,2749.760009765625,36.06019978352901,-942.2615864018113,-0.9422615864018158,time_stop
S4_bb_upper_break,10,2018-08-08,2018-08-22,2857.699951171875,2861.820068359375,34.958218709817054,-55.912274007242104,-0.055912274007241525,time_stop
S4_bb_upper_break,10,2018-08-28,2018-09-12,2897.52001953125,2888.919921875,34.47779453695073,-496.0160873901043,-0.4960160873901054,time_stop
S4_bb_upper_break,10,2018-09-21,2018-10-05,2929.669921875,2885.570068359375,34.099438695866276,-1702.0766710014789,-1.7020766710014734,time_stop
S4_bb_upper_break,10,2019-03-19,2019-04-02,2832.570068359375,2867.239990234375,35.2683596483677,1021.7283225944564,1.0217283225944618,time_stop
S4_bb_upper_break,10,2019-04-08,2019-04-23,2895.77001953125,2933.679931640625,34.49863049423764,1106.7320100802297,1.1067320100802247,time_stop
S4_bb_upper_break,10,2019-07-05,2019-07-19,2990.409912109375,2976.610107421875,33.406824761904424,-660.3468490870671,-0.6603468490870679,time_stop
S4_bb_upper_break,10,2019-09-06,2019-09-20,2978.7099609375,2992.070068359375,33.53804204174951,247.82357275255598,0.24782357275254796,time_stop
S4_bb_upper_break,10,2019-11-29,2019-12-13,3140.97998046875,3168.800048828125,31.805392113703043,684.1431548169658,0.6841431548169741,time_stop
S4_bb_upper_break,10,2019-12-17,2020-01-02,3192.52001953125,3257.85009765625,31.291925904592446,1842.4594602645213,1.8424594602645117,time_stop
S4_bb_upper_break,10,2020-01-17,2020-02-03,3329.6201171875,3248.919921875,30.003452761597508,-2618.663413212557,-2.618663413212552,time_stop
S4_bb_upper_break,10,2020-05-28,2020-06-11,3029.72998046875,3002.10009765625,32.973268424615085,-1109.9366947748902,-1.1099366947748934,time_stop
S4_bb_upper_break,10,2020-08-06,2020-08-20,3349.159912109375,3385.510009765625,29.828405487267588,883.3809871398174,0.8833809871398257,time_stop
S4_bb_upper_break,10,2020-08-27,2020-09-11,3484.550048828125,3340.969970703125,28.669440386915067,-4312.04432986293,-4.31204432986293,time_stop
S4_bb_upper_break,10,2020-10-12,2020-10-26,3534.219970703125,3400.969970703125,28.26652011708966,-3962.547491596786,-3.9625474915967906,time_stop
S4_bb_upper_break,10,2021-01-04,2021-01-19,3700.64990234375,3798.909912109375,26.99528529754455,2450.1042401654063,2.450104240165407,time_stop
S4_bb_upper_break,10,2021-02-09,2021-02-24,3911.22998046875,3925.429931640625,25.541862891971174,162.53031289861917,0.1625303128986122,time_stop
S4_bb_upper_break,10,2021-04-06,2021-04-20,4073.93994140625,4134.93994140625,24.521740952719153,1294.530172117549,1.2945301721175584,time_stop
S4_bb_upper_break,10,2021-05-10,2021-05-24,4188.43017578125,4197.0498046875,23.851442117324055,5.584789550110644,0.005584789550105995,time_stop
S4_bb_upper_break,10,2021-06-28,2021-07-13,4290.60986328125,4369.2099609375,23.2834266184484,1628.449326575985,1.6284493265759759,time_stop
S4_bb_upper_break,10,2021-08-31,2021-09-15,4522.68017578125,4480.7001953125,22.088694317820764,-1126.1558728864468,-1.1261558728864474,time_stop
S4_bb_upper_break,10,2021-10-20,2021-11-03,4536.18994140625,4660.56982421875,22.022909355759957,2536.667478174697,2.5366674781746923,time_stop
S4_bb_upper_break,10,2021-12-28,2022-01-11,4786.35009765625,4713.06982421875,20.871874781792158,-1727.7673942720164,-1.7277673942720173,time_stop
S4_bb_upper_break,10,2022-07-20,2022-08-03,3959.89990234375,4155.169921875,25.227935645790424,4721.533027000131,4.721533027000135,time_stop
S4_bb_upper_break,10,2022-10-26,2022-11-09,3830.60009765625,3748.570068359375,26.07949077253554,-2336.9622905267374,-2.336962290526734,time_stop
S4_bb_upper_break,10,2022-11-11,2022-11-28,3992.929931640625,3963.93994140625,25.01924692153381,-924.3826160029417,-0.9243826160029389,time_stop
S4_bb_upper_break,10,2023-01-17,2023-01-31,3990.969970703125,4076.60009765625,25.031533846018796,1941.5097678447746,1.9415097678447735,time_stop
S4_bb_upper_break,10,2023-02-03,2023-02-17,4136.47998046875,4079.090087890625,24.150993204801907,-1584.4370825731273,-1.5844370825731313,time_stop
S4_bb_upper_break,10,2023-04-03,2023-04-18,4124.509765625,4154.8701171875,24.2210845838455,534.8250827472089,0.5348250827472034,time_stop
S4_bb_upper_break,10,2023-05-19,2023-06-05,4191.97998046875,4273.7900390625,23.83124451107923,1747.8856745033847,1.747885674503391,time_stop
S4_bb_upper_break,10,2023-06-14,2023-06-29,4372.58984375,4396.43994140625,22.84689473971427,344.55557021337347,0.34455557021337846,time_stop
S4_bb_upper_break,10,2023-07-14,2023-07-28,4505.419921875,4582.22998046875,22.173316057635077,1501.6303720988913,1.5016303720988944,time_stop
S4_bb_upper_break,10,2023-11-15,2023-11-30,4502.8798828125,4567.7998046875,22.185823850513707,1239.0614493565704,1.239061449356571,time_stop
S4_bb_upper_break,10,2023-12-13,2023-12-28,4707.08984375,4783.35009765625,21.223325497546153,1417.0774951864805,1.4170774951864695,time_stop
S4_bb_upper_break,10,2024-01-22,2024-02-05,4850.43017578125,4942.81005859375,20.596131946999773,1700.965387598792,1.7009653875987851,time_stop
S4_bb_upper_break,10,2024-02-23,2024-03-08,5088.7998046875,5123.68994140625,19.63136765727704,484.455960636709,0.48445596063670937,time_stop
S4_bb_upper_break,10,2024-03-21,2024-04-05,5241.52978515625,5204.33984375,19.059340306147263,-907.9071332783578,-0.9079071332783628,time_stop
S4_bb_upper_break,10,2024-05-16,2024-05-31,5297.10009765625,5277.509765625,18.859394396624978,-568.892536140232,-0.5688925361402308,time_stop
S4_bb_upper_break,10,2024-06-13,2024-06-28,5433.740234375,5460.47998046875,18.385144594898108,291.322284465909,0.29132228446591135,time_stop
S4_bb_upper_break,10,2024-07-08,2024-07-22,5572.85009765625,5564.41015625,17.92621336470444,-350.9450940438003,-0.3509450940437975,time_stop
S4_bb_upper_break,10,2024-10-15,2024-10-29,5815.259765625,5832.919921875,17.178957420032475,103.27948937742796,0.10327948937742804,time_stop
S4_bb_upper_break,10,2024-11-07,2024-11-21,5973.10009765625,5948.7099609375,16.725000128375402,-607.3173145126243,-0.6073173145126232,time_stop
S4_bb_upper_break,10,2024-12-05,2024-12-19,6075.10986328125,5867.080078125,16.444163504582697,-3617.2551249318412,-3.6172551249318396,time_stop
S4_bb_upper_break,10,2025-01-24,2025-02-07,6101.240234375,6025.990234375,16.3737364965983,-1430.691747497838,-1.4306917474978365,time_stop
S4_bb_upper_break,10,2025-06-25,2025-07-10,6092.16015625,6280.4599609375,16.398140780591845,2884.8787397171636,2.884878739717167,time_stop
S4_bb_upper_break,10,2025-07-28,2025-08-11,6389.77001953125,6373.4501953125,15.63438114278619,-454.6954014673711,-0.4546954014673754,time_stop
S4_bb_upper_break,10,2025-08-13,2025-08-27,6466.580078125,6481.39990234375,15.448675914188351,28.917514999065435,0.028917514999071692,time_stop
S4_bb_upper_break,10,2025-09-12,2025-09-26,6584.2900390625,6643.7001953125,15.172493815950448,700.6986282792767,0.7006986282792838,time_stop
S4_bb_upper_break,10,2025-10-28,2025-11-11,6890.89013671875,6846.60986328125,14.497415851657964,-841.1077883107023,-0.8411077883107021,time_stop
S4_bb_upper_break,10,2026-04-15,2026-04-29,7022.9501953125,7135.9501953125,14.224805405394827,1405.9954079986103,1.405995407998617,time_stop
S4_bb_upper_break,20,2000-03-17,2000-04-14,1464.469970703125,1356.56005859375,68.21587461580766,-7553.608065021883,-7.553608065021889,time_stop
S4_bb_upper_break,20,2000-06-05,2000-07-03,1467.6300048828125,1469.5400390625,68.06899529699704,-69.91610631352866,-0.06991610631352785,time_stop
S4_bb_upper_break,20,2000-07-17,2000-08-14,1510.489990234375,1491.56005859375,66.13754513169526,-1450.5274288137032,-1.4505274288137082,time_stop
S4_bb_upper_break,20,2001-04-19,2001-05-17,1253.68994140625,1288.489990234375,79.68485396639865,2570.4635722836024,2.57046357228361,time_stop
S4_bb_upper_break,20,2001-05-22,2001-06-20,1309.3800048828125,1223.1400146484375,76.29572738820066,-6772.963241898271,-6.772963241898267,time_stop
S4_bb_upper_break,20,2001-11-07,2001-12-06,1115.800048828125,1167.0999755859375,89.532259839046,4388.605174032104,4.388605174032101,time_stop
S4_bb_upper_break,20,2002-03-04,2002-04-02,1153.8399658203125,1136.760009765625,86.5805509077481,-1677.1134124904638,-1.6771134124904608,time_stop
S4_bb_upper_break,20,2002-10-16,2002-11-13,860.02001953125,882.530029296875,116.16020282242965,2412.3523328097795,2.4123523328097862,time_stop
S4_bb_upper_break,20,2002-11-22,2002-12-23,930.5499877929688,897.3800048828125,107.35597357540985,-3757.235012790929,-3.757235012790927,time_stop
S4_bb_upper_break,20,2003-01-07,2003-02-05,922.9299926757812,843.5900268554688,108.2423376560416,-8779.155626371317,-8.779155626371315,time_stop
S4_bb_upper_break,20,2003-03-18,2003-04-15,866.4500122070312,890.8099975585938,115.29816895683717,2606.052845343502,2.6060528453434983,time_stop
S4_bb_upper_break,20,2003-04-23,2003-05-21,919.02001953125,923.4199829101562,108.70285497268534,278.010092681132,0.27801009268113575,time_stop
S4_bb_upper_break,20,2003-06-02,2003-06-30,967.0,974.5,103.30930703216123,574.244783138278,0.574244783138278,time_stop
S4_bb_upper_break,20,2003-09-03,2003-10-01,1026.27001953125,1018.219970703125,97.34290001546512,-982.6316828977915,-0.9826316828977943,time_stop
S4_bb_upper_break,20,2003-11-04,2003-12-03,1053.25,1064.72998046875,94.84937089969134,887.9798566760949,0.8879798566761021,time_stop
S4_bb_upper_break,20,2003-12-19,2004-01-21,1088.6600341796875,1147.6199951171875,91.76427604911142,5205.207513382076,5.205207513382071,time_stop
S4_bb_upper_break,20,2004-02-12,2004-03-12,1152.1099853515625,1120.5699462890625,86.71055816742681,-2931.9197371402856,-2.931919737140287,time_stop
S4_bb_upper_break,20,2004-04-06,2004-05-05,1148.1600341796875,1121.530029296875,87.00886368290496,-2514.5296180591727,-2.514529618059169,time_stop
S4_bb_upper_break,20,2004-06-08,2004-07-08,1142.1800537109375,1109.1099853515625,87.4644059625494,-3089.3616301096213,-3.0893616301096216,time_stop
S4_bb_upper_break,20,2004-10-07,2004-11-04,1130.6500244140625,1161.6700439453125,88.35634169987412,2538.274429994467,2.538274429994458,time_stop
S4_bb_upper_break,20,2004-11-05,2004-12-06,1166.1700439453125,1190.25,85.6651226969647,1860.9493777721648,1.8609493777721697,time_stop
S4_bb_upper_break,20,2004-12-14,2005-01-12,1203.3800048828125,1187.699951171875,83.0162537974265,-1500.1978189062415,-1.500197818906246,time_stop
S4_bb_upper_break,20,2005-02-07,2005-03-08,1201.719970703125,1219.4300537109375,83.13093094529209,1270.9832320701062,1.2709832320701109,time_stop
S4_bb_upper_break,20,2005-05-19,2005-06-17,1191.0799560546875,1216.9599609375,83.87354634948879,1968.6769414743196,1.9686769414743122,time_stop
S4_bb_upper_break,20,2005-09-12,2005-10-10,1240.56005859375,1187.3299560546875,80.52822530280615,-4482.039364267145,-4.482039364267143,time_stop
S4_bb_upper_break,20,2005-11-03,2005-12-02,1219.93994140625,1265.0799560546875,81.88935906544955,3492.9901810975875,3.4929901810975883,time_stop
S4_bb_upper_break,20,2006-01-09,2006-02-07,1290.1500244140625,1254.780029296875,77.43293261221366,-2935.863845755283,-2.935863845755282,time_stop
S4_bb_upper_break,20,2006-03-16,2006-04-13,1305.3299560546875,1289.1199951171875,76.53245023353662,-1439.1476405082474,-1.4391476405082426,time_stop
S4_bb_upper_break,20,2006-05-08,2006-06-06,1324.6600341796875,1263.8499755859375,75.41565180681572,-4781.244374853245,-4.7812443748532445,time_stop
S4_bb_upper_break,20,2006-07-05,2006-08-02,1270.9100341796875,1277.4100341796875,78.60517047894797,310.62247470487125,0.31062247470488025,time_stop
S4_bb_upper_break,20,2006-08-17,2006-09-15,1297.47998046875,1319.6600341796875,76.99548463476738,1506.2560209139265,1.5062560209139209,time_stop
S4_bb_upper_break,20,2006-09-27,2006-10-25,1336.5899658203125,1382.219970703125,74.74251824027999,3207.2907709852343,3.207290770985227,time_stop
S4_bb_upper_break,20,2006-11-15,2006-12-14,1396.5699462890625,1425.489990234375,71.53247151390622,1866.8532976790882,1.866853297679083,time_stop
S4_bb_upper_break,20,2006-12-15,2007-01-18,1427.0899658203125,1426.3699951171875,70.00266436788787,-250.14966741828383,-0.2501496674182868,time_stop
S4_bb_upper_break,20,2007-01-25,2007-02-23,1423.9000244140625,1451.18994140625,70.15949026421922,1712.9318190590232,1.712931819059027,time_stop
S4_bb_upper_break,20,2007-04-17,2007-05-15,1471.47998046875,1501.18994140625,67.89089979211002,1815.218745054298,1.8152187450543034,time_stop
S4_bb_upper_break,20,2007-07-13,2007-08-10,1552.5,1453.6400146484375,64.34789043484696,-6554.870274087316,-6.554870274087321,time_stop
S4_bb_upper_break,20,2007-09-19,2007-10-17,1529.030029296875,1541.239990234375,65.33560360880486,597.1472229234093,0.5971472229234109,time_stop
S4_bb_upper_break,20,2007-12-07,2008-01-08,1504.6600341796875,1390.18994140625,66.3938016766449,-7792.304732669441,-7.792304732669441,time_stop
S4_bb_upper_break,20,2008-04-02,2008-04-30,1367.530029296875,1385.5899658203125,73.05148534944,1118.1856833651707,1.1181856833651693,time_stop
S4_bb_upper_break,20,2008-05-16,2008-06-16,1425.3499755859375,1360.1400146484375,70.08811983809987,-4765.67331306868,-4.765673313068675,time_stop
S4_bb_upper_break,20,2009-01-05,2009-02-03,927.4500122070312,838.510009765625,107.71480789823913,-9770.375321967736,-9.77037532196774,time_stop
S4_bb_upper_break,20,2009-03-24,2009-04-22,806.1199951171875,843.5499877929688,123.92708344317549,4434.1510359831955,4.4341510359831915,time_stop
S4_bb_upper_break,20,2009-05-05,2009-06-03,903.7999877929688,931.760009765625,110.533415854597,2887.626019471079,2.887626019471079,time_stop
S4_bb_upper_break,20,2009-07-24,2009-08-21,979.260009765625,1026.1300048828125,102.0159088534718,4576.9034648876395,4.576903464887638,time_stop
S4_bb_upper_break,20,2009-08-24,2009-09-22,1025.5699462890625,1071.6600341796875,97.40934810110214,4285.315610132741,4.285315610132745,time_stop
S4_bb_upper_break,20,2009-10-15,2009-11-12,1096.56005859375,1087.239990234375,91.10317224960185,-1048.0389051292766,-1.0480389051292782,time_stop
S4_bb_upper_break,20,2009-12-28,2010-01-27,1127.780029296875,1097.5,88.5811925242049,-2879.359063480453,-2.879359063480458,time_stop
